"","Ranking","Player","Rating","Year","Month"
"557",53,"Almasi, Zoltan",2687,2019,5
"558",54,"Cori, Jorge",2686,2019,5
"559",55,"Fedoseev, Vladimir",2683,2019,5
"560",56,"Firouzja, Alireza",2682,2019,5
"561",57,"Ragger, Markus",2682,2019,5
"562",58,"Naiditsch, Arkadij",2682,2019,5
"563",59,"Sargissian, Gabriel",2681,2019,5
"564",60,"McShane, Luke J",2681,2019,5
"565",61,"Xiong, Jeffery",2679,2019,5
"566",62,"Bacrot, Etienne",2678,2019,5
"567",63,"Nabaty, Tamir",2678,2019,5
"568",64,"Kovalev, Vladislav",2678,2019,5
"569",65,"Berkes, Ferenc",2677,2019,5
"570",66,"Ivanchuk, Vassily",2677,2019,5
"571",67,"Gelfand, Boris",2676,2019,5
"572",68,"Areshchenko, Alexander",2675,2019,5
"573",69,"Ni, Hua",2675,2019,5
"574",70,"Ponomariov, Ruslan",2675,2019,5
"575",71,"Najer, Evgeniy",2674,2019,5
"576",72,"Leko, Peter",2674,2019,5
"577",73,"Sasikiran, Krishnan",2673,2019,5
"578",74,"Salem, A.R. Saleh",2672,2019,5
"579",75,"Demchenko, Anton",2671,2019,5
"580",76,"Maghsoodloo, Parham",2671,2019,5
"581",77,"Nisipeanu, Liviu-Dieter",2667,2019,5
"582",78,"Cheparinov, Ivan",2667,2019,5
"583",79,"Anton Guijarro, David",2667,2019,5
"584",80,"Swiercz, Dariusz",2667,2019,5
"585",81,"Sevian, Samuel",2666,2019,5
"586",82,"Kuzubov, Yuriy",2664,2019,5
"587",83,"Kamsky, Gata",2664,2019,5
"588",84,"Bruzon Batista, Lazaro",2664,2019,5
"589",85,"Kovalenko, Igor",2663,2019,5
"590",86,"Dreev, Aleksey",2662,2019,5
"591",87,"Hou, Yifan",2662,2019,5
"592",88,"Sjugirov, Sanan",2661,2019,5
"593",89,"Eljanov, Pavel",2661,2019,5
"594",90,"Malakhov, Vladimir",2660,2019,5
"595",91,"Laznicka, Viktor",2660,2019,5
"596",92,"Shirov, Alexei",2658,2019,5
"597",93,"Melkumyan, Hrant",2658,2019,5
"598",94,"Van Kampen, Robin",2658,2019,5
"599",95,"Piorun, Kacper",2657,2019,5
"600",96,"Morozevich, Alexander",2656,2019,5
"601",97,"Guseinov, Gadir",2654,2019,5
"602",98,"Rausis, Igors",2653,2019,5
"603",99,"Riazantsev, Alexander",2653,2019,5
"604",100,"Robson, Ray",2652,2019,5
"605",101,"Kasimdzhanov, Rustam",2652,2019,5
"606",102,"Rublevsky, Sergei",2652,2019,5
"607",1,"Carlsen, Magnus",2845,2019,4
"608",2,"Caruana, Fabiano",2819,2019,4
"609",3,"Ding, Liren",2809,2019,4
"610",4,"Giri, Anish",2797,2019,4
"611",5,"Mamedyarov, Shakhriyar",2793,2019,4
"612",6,"Anand, Viswanathan",2774,2019,4
"613",7,"Nepomniachtchi, Ian",2773,2019,4
"614",8,"Vachier-Lagrave, Maxime",2773,2019,4
"615",9,"Grischuk, Alexander",2771,2019,4
"616",10,"Aronian, Levon",2763,2019,4
"617",11,"So, Wesley",2762,2019,4
"618",12,"Radjabov, Teimour",2756,2019,4
"619",13,"Artemiev, Vladislav",2754,2019,4
"620",14,"Kramnik, Vladimir",2753,2019,4
"621",15,"Yu, Yangyi",2751,2019,4
"622",16,"Nakamura, Hikaru",2746,2019,4
"623",17,"Karjakin, Sergey",2743,2019,4
"624",18,"Topalov, Veselin",2740,2019,4
"625",19,"Svidler, Peter",2735,2019,4
"626",20,"Vitiugov, Nikita",2734,2019,4
"627",21,"Navara, David",2733,2019,4
"628",22,"Bu, Xiangzhi",2729,2019,4
"629",23,"Wei, Yi",2728,2019,4
"630",24,"Duda, Jan-Krzysztof",2728,2019,4
"631",25,"Wang, Hao",2726,2019,4
"632",26,"Rapport, Richard",2726,2019,4
"633",27,"Shankland, Samuel",2725,2019,4
"634",28,"Wojtaszek, Radoslaw",2724,2019,4
"635",29,"Harikrishna, Pentala",2723,2019,4
"636",30,"Andreikin, Dmitry",2721,2019,4
"637",31,"Jakovenko, Dmitry",2719,2019,4
"638",32,"Vidit, Santosh Gujrathi",2717,2019,4
"639",33,"Le, Quang Liem",2711,2019,4
"640",34,"Amin, Bassem",2708,2019,4
"641",35,"Tomashevsky, Evgeny",2702,2019,4
"642",36,"Fedoseev, Vladimir",2702,2019,4
"643",37,"Howell, David W L",2701,2019,4
"644",38,"Adhiban, B.",2701,2019,4
"645",39,"Li, Chao b",2699,2019,4
"646",40,"Adams, Michael",2698,2019,4
"647",41,"Jones, Gawain C B",2698,2019,4
"648",42,"Naiditsch, Arkadij",2695,2019,4
"649",43,"Vallejo Pons, Francisco",2693,2019,4
"650",44,"Inarkiev, Ernesto",2692,2019,4
"651",45,"Matlakov, Maxim",2692,2019,4
"652",46,"Saric, Ivan",2691,2019,4
"653",47,"Dubov, Daniil",2690,2019,4
"654",48,"Rodshtein, Maxim",2689,2019,4
"655",49,"Sargissian, Gabriel",2689,2019,4
"656",50,"Sadler, Matthew D",2688,2019,4
"657",51,"Grandelius, Nils",2687,2019,4
"658",52,"Ragger, Markus",2687,2019,4
"659",53,"McShane, Luke J",2686,2019,4
"660",54,"Cori, Jorge",2686,2019,4
"661",55,"Almasi, Zoltan",2685,2019,4
"662",56,"Kryvoruchko, Yuriy",2685,2019,4
"663",57,"Wang, Yue",2684,2019,4
"664",58,"Nabaty, Tamir",2683,2019,4
"665",59,"Bacrot, Etienne",2683,2019,4
"666",60,"Nisipeanu, Liviu-Dieter",2680,2019,4
"667",61,"Cheparinov, Ivan",2679,2019,4
"668",62,"Kovalev, Vladislav",2678,2019,4
"669",63,"Berkes, Ferenc",2678,2019,4
"670",64,"Ivanchuk, Vassily",2677,2019,4
"671",65,"Xiong, Jeffery",2677,2019,4
"672",66,"Gelfand, Boris",2676,2019,4
"673",67,"Kamsky, Gata",2676,2019,4
"674",68,"Korobov, Anton",2675,2019,4
"675",69,"Leko, Peter",2675,2019,4
"676",70,"Ni, Hua",2674,2019,4
"677",71,"Ponomariov, Ruslan",2673,2019,4
"678",72,"Sasikiran, Krishnan",2673,2019,4
"679",73,"Salem, A.R. Saleh",2672,2019,4
"680",74,"Robson, Ray",2670,2019,4
"681",75,"Anton Guijarro, David",2669,2019,4
"682",76,"Firouzja, Alireza",2669,2019,4
"683",77,"Maghsoodloo, Parham",2669,2019,4
"684",78,"Bruzon Batista, Lazaro",2668,2019,4
"685",79,"Swiercz, Dariusz",2667,2019,4
"686",80,"Malakhov, Vladimir",2667,2019,4
"687",81,"Najer, Evgeniy",2667,2019,4
"688",82,"Laznicka, Viktor",2666,2019,4
"689",83,"Sjugirov, Sanan",2664,2019,4
"690",84,"Areshchenko, Alexander",2663,2019,4
"691",85,"Kovalenko, Igor",2662,2019,4
"692",86,"Dreev, Aleksey",2662,2019,4
"693",87,"Hou, Yifan",2662,2019,4
"694",88,"Demchenko, Anton",2661,2019,4
"695",89,"Eljanov, Pavel",2661,2019,4
"696",90,"Piorun, Kacper",2660,2019,4
"697",91,"Shirov, Alexei",2660,2019,4
"698",92,"Melkumyan, Hrant",2658,2019,4
"699",93,"Van Kampen, Robin",2658,2019,4
"700",94,"Morozevich, Alexander",2656,2019,4
"701",95,"Sevian, Samuel",2655,2019,4
"702",96,"Ganguly, Surya Shekhar",2654,2019,4
"703",97,"Guseinov, Gadir",2654,2019,4
"704",98,"Kuzubov, Yuriy",2653,2019,4
"705",99,"Rausis, Igors",2653,2019,4
"706",100,"Riazantsev, Alexander",2653,2019,4
"707",1,"Carlsen, Magnus",2845,2019,3
"708",2,"Caruana, Fabiano",2828,2019,3
"709",3,"Ding, Liren",2812,2019,3
"710",4,"Giri, Anish",2797,2019,3
"711",5,"Mamedyarov, Shakhriyar",2790,2019,3
"712",6,"Anand, Viswanathan",2779,2019,3
"713",7,"Vachier-Lagrave, Maxime",2775,2019,3
"714",8,"Grischuk, Alexander",2771,2019,3
"715",9,"Nepomniachtchi, Ian",2771,2019,3
"716",10,"So, Wesley",2762,2019,3
"717",11,"Yu, Yangyi",2761,2019,3
"718",12,"Aronian, Levon",2761,2019,3
"719",13,"Radjabov, Teimour",2756,2019,3
"720",14,"Karjakin, Sergey",2753,2019,3
"721",15,"Kramnik, Vladimir",2753,2019,3
"722",16,"Nakamura, Hikaru",2746,2019,3
"723",17,"Topalov, Veselin",2740,2019,3
"724",18,"Navara, David",2739,2019,3
"725",19,"Rapport, Richard",2738,2019,3
"726",20,"Svidler, Peter",2737,2019,3
"727",21,"Artemiev, Vladislav",2736,2019,3
"728",22,"Wei, Yi",2733,2019,3
"729",23,"Bu, Xiangzhi",2731,2019,3
"730",24,"Duda, Jan-Krzysztof",2731,2019,3
"731",25,"Shankland, Samuel",2731,2019,3
"732",26,"Harikrishna, Pentala",2730,2019,3
"733",27,"Vitiugov, Nikita",2726,2019,3
"734",28,"Andreikin, Dmitry",2725,2019,3
"735",29,"Wojtaszek, Radoslaw",2722,2019,3
"736",30,"Jakovenko, Dmitry",2719,2019,3
"737",31,"Wang, Hao",2718,2019,3
"738",32,"Le, Quang Liem",2715,2019,3
"739",33,"Fedoseev, Vladimir",2715,2019,3
"740",34,"Vidit, Santosh Gujrathi",2711,2019,3
"741",35,"Naiditsch, Arkadij",2710,2019,3
"742",36,"Amin, Bassem",2709,2019,3
"743",37,"Adams, Michael",2708,2019,3
"744",38,"Tomashevsky, Evgeny",2705,2019,3
"745",39,"Saric, Ivan",2703,2019,3
"746",40,"Dubov, Daniil",2703,2019,3
"747",41,"Kovalev, Vladislav",2703,2019,3
"748",42,"Mamedov, Rauf",2701,2019,3
"749",43,"Li, Chao b",2699,2019,3
"750",44,"Ivanchuk, Vassily",2698,2019,3
"751",45,"Vallejo Pons, Francisco",2698,2019,3
"752",46,"Nabaty, Tamir",2697,2019,3
"753",47,"Ragger, Markus",2696,2019,3
"754",48,"Grandelius, Nils",2694,2019,3
"755",49,"Howell, David W L",2693,2019,3
"756",50,"Matlakov, Maxim",2692,2019,3
"757",51,"Inarkiev, Ernesto",2692,2019,3
"758",52,"Sargissian, Gabriel",2689,2019,3
"759",53,"Sadler, Matthew D",2688,2019,3
"760",54,"Korobov, Anton",2686,2019,3
"761",55,"Cori, Jorge",2686,2019,3
"762",56,"Wang, Yue",2684,2019,3
"763",57,"Cheparinov, Ivan",2683,2019,3
"764",58,"Adhiban, B.",2683,2019,3
"765",59,"Ni, Hua",2683,2019,3
"766",60,"Eljanov, Pavel",2682,2019,3
"767",61,"Jones, Gawain C B",2681,2019,3
"768",62,"Bacrot, Etienne",2681,2019,3
"769",63,"Kryvoruchko, Yuriy",2680,2019,3
"770",64,"Almasi, Zoltan",2680,2019,3
"771",65,"Demchenko, Anton",2678,2019,3
"772",66,"Sasikiran, Krishnan",2678,2019,3
"773",67,"Maghsoodloo, Parham",2673,2019,3
"774",68,"Rodshtein, Maxim",2673,2019,3
"775",69,"Salem, A.R. Saleh",2672,2019,3
"776",70,"Nisipeanu, Liviu-Dieter",2670,2019,3
"777",71,"Laznicka, Viktor",2670,2019,3
"778",72,"Sjugirov, Sanan",2667,2019,3
"779",73,"Malakhov, Vladimir",2667,2019,3
"780",74,"Shirov, Alexei",2667,2019,3
"781",75,"Najer, Evgeniy",2667,2019,3
"782",76,"Ponomariov, Ruslan",2667,2019,3
"783",77,"Robson, Ray",2667,2019,3
"784",78,"Mareco, Sandro",2666,2019,3
"785",79,"Berkes, Ferenc",2666,2019,3
"786",80,"Bruzon Batista, Lazaro",2666,2019,3
"787",81,"Kamsky, Gata",2666,2019,3
"788",82,"Guseinov, Gadir",2664,2019,3
"789",83,"Xiong, Jeffery",2663,2019,3
"790",84,"Kasimdzhanov, Rustam",2663,2019,3
"791",85,"Safarli, Eltaj",2662,2019,3
"792",86,"Dreev, Aleksey",2662,2019,3
"793",87,"Hou, Yifan",2662,2019,3
"794",88,"Melkumyan, Hrant",2661,2019,3
"795",89,"McShane, Luke J",2661,2019,3
"796",90,"Areshchenko, Alexander",2661,2019,3
"797",91,"Leko, Peter",2660,2019,3
"798",92,"Edouard, Romain",2658,2019,3
"799",93,"Kovalenko, Igor",2658,2019,3
"800",94,"Van Kampen, Robin",2658,2019,3
"801",95,"Firouzja, Alireza",2657,2019,3
"802",96,"Rausis, Igors",2657,2019,3
"803",97,"Parligras, Mircea-Emilian",2657,2019,3
"804",98,"Morozevich, Alexander",2656,2019,3
"805",99,"Gelfand, Boris",2655,2019,3
"806",100,"Swiercz, Dariusz",2655,2019,3
"807",1,"Carlsen, Magnus",2845,2019,2
"808",2,"Caruana, Fabiano",2828,2019,2
"809",3,"Ding, Liren",2812,2019,2
"810",4,"Giri, Anish",2797,2019,2
"811",5,"Mamedyarov, Shakhriyar",2790,2019,2
"812",6,"Vachier-Lagrave, Maxime",2780,2019,2
"813",7,"Anand, Viswanathan",2779,2019,2
"814",8,"Nepomniachtchi, Ian",2771,2019,2
"815",9,"Grischuk, Alexander",2771,2019,2
"816",10,"Aronian, Levon",2767,2019,2
"817",11,"So, Wesley",2765,2019,2
"818",12,"Yu, Yangyi",2764,2019,2
"819",13,"Radjabov, Teimour",2756,2019,2
"820",14,"Kramnik, Vladimir",2753,2019,2
"821",15,"Karjakin, Sergey",2753,2019,2
"822",16,"Nakamura, Hikaru",2749,2019,2
"823",17,"Topalov, Veselin",2740,2019,2
"824",18,"Navara, David",2738,2019,2
"825",19,"Svidler, Peter",2737,2019,2
"826",20,"Rapport, Richard",2735,2019,2
"827",21,"Wei, Yi",2733,2019,2
"828",22,"Naiditsch, Arkadij",2732,2019,2
"829",23,"Duda, Jan-Krzysztof",2731,2019,2
"830",24,"Shankland, Samuel",2731,2019,2
"831",25,"Bu, Xiangzhi",2731,2019,2
"832",26,"Harikrishna, Pentala",2726,2019,2
"833",27,"Andreikin, Dmitry",2725,2019,2
"834",28,"Wojtaszek, Radoslaw",2722,2019,2
"835",29,"Vitiugov, Nikita",2720,2019,2
"836",30,"Jakovenko, Dmitry",2719,2019,2
"837",31,"Fedoseev, Vladimir",2715,2019,2
"838",32,"Wang, Hao",2714,2019,2
"839",33,"Ivanchuk, Vassily",2713,2019,2
"840",34,"Vidit, Santosh Gujrathi",2711,2019,2
"841",35,"Le, Quang Liem",2710,2019,2
"842",36,"Amin, Bassem",2710,2019,2
"843",37,"Artemiev, Vladislav",2709,2019,2
"844",38,"Adams, Michael",2705,2019,2
"845",39,"Tomashevsky, Evgeny",2705,2019,2
"846",40,"Kovalev, Vladislav",2703,2019,2
"847",41,"Dubov, Daniil",2703,2019,2
"848",42,"Mamedov, Rauf",2703,2019,2
"849",43,"Li, Chao b",2699,2019,2
"850",44,"Vallejo Pons, Francisco",2698,2019,2
"851",45,"Matlakov, Maxim",2696,2019,2
"852",46,"Inarkiev, Ernesto",2692,2019,2
"853",47,"Sadler, Matthew D",2691,2019,2
"854",48,"Cheparinov, Ivan",2691,2019,2
"855",49,"Saric, Ivan",2690,2019,2
"856",50,"Howell, David W L",2689,2019,2
"857",51,"Jones, Gawain C B",2689,2019,2
"858",52,"Adhiban, B.",2689,2019,2
"859",53,"Sargissian, Gabriel",2689,2019,2
"860",54,"Nabaty, Tamir",2688,2019,2
"861",55,"Korobov, Anton",2687,2019,2
"862",56,"Cori, Jorge",2686,2019,2
"863",57,"Bacrot, Etienne",2684,2019,2
"864",58,"Wang, Yue",2684,2019,2
"865",59,"Ragger, Markus",2683,2019,2
"866",60,"Kryvoruchko, Yuriy",2683,2019,2
"867",61,"Ni, Hua",2683,2019,2
"868",62,"Almasi, Zoltan",2681,2019,2
"869",63,"Safarli, Eltaj",2681,2019,2
"870",64,"Eljanov, Pavel",2680,2019,2
"871",65,"Grandelius, Nils",2679,2019,2
"872",66,"Demchenko, Anton",2679,2019,2
"873",67,"Sasikiran, Krishnan",2678,2019,2
"874",68,"Salem, A.R. Saleh",2672,2019,2
"875",69,"Nisipeanu, Liviu-Dieter",2670,2019,2
"876",70,"Laznicka, Viktor",2670,2019,2
"877",71,"Gelfand, Boris",2669,2019,2
"878",72,"Rodshtein, Maxim",2668,2019,2
"879",73,"Robson, Ray",2667,2019,2
"880",74,"Bruzon Batista, Lazaro",2666,2019,2
"881",75,"Maghsoodloo, Parham",2666,2019,2
"882",76,"Xiong, Jeffery",2666,2019,2
"883",77,"Najer, Evgeniy",2666,2019,2
"884",78,"Berkes, Ferenc",2666,2019,2
"885",79,"Kamsky, Gata",2666,2019,2
"886",80,"Ponomariov, Ruslan",2665,2019,2
"887",81,"Mareco, Sandro",2664,2019,2
"888",82,"Guseinov, Gadir",2664,2019,2
"889",83,"McShane, Luke J",2663,2019,2
"890",84,"Sjugirov, Sanan",2663,2019,2
"891",85,"Dreev, Aleksey",2662,2019,2
"892",86,"Hou, Yifan",2662,2019,2
"893",87,"Kasimdzhanov, Rustam",2661,2019,2
"894",88,"Areshchenko, Alexander",2661,2019,2
"895",89,"Malakhov, Vladimir",2661,2019,2
"896",90,"Leko, Peter",2660,2019,2
"897",91,"Melkumyan, Hrant",2660,2019,2
"898",92,"Rausis, Igors",2659,2019,2
"899",93,"Van Kampen, Robin",2658,2019,2
"900",94,"Shirov, Alexei",2657,2019,2
"901",95,"Parligras, Mircea-Emilian",2657,2019,2
"902",96,"Morozevich, Alexander",2656,2019,2
"903",97,"Swiercz, Dariusz",2655,2019,2
"904",98,"Fressinet, Laurent",2655,2019,2
"905",99,"Kovalenko, Igor",2652,2019,2
"906",100,"Hammer, Jon Ludvig",2652,2019,2
"907",101,"Rublevsky, Sergei",2652,2019,2
"908",1,"Carlsen, Magnus",2835,2019,1
"909",2,"Caruana, Fabiano",2828,2019,1
"910",3,"Mamedyarov, Shakhriyar",2817,2019,1
"911",4,"Ding, Liren",2813,2019,1
"912",5,"Giri, Anish",2783,2019,1
"913",6,"Vachier-Lagrave, Maxime",2780,2019,1
"914",7,"Kramnik, Vladimir",2777,2019,1
"915",8,"Anand, Viswanathan",2773,2019,1
"916",9,"Grischuk, Alexander",2771,2019,1
"917",10,"Aronian, Levon",2767,2019,1
"918",11,"So, Wesley",2765,2019,1
"919",12,"Yu, Yangyi",2764,2019,1
"920",13,"Nepomniachtchi, Ian",2763,2019,1
"921",14,"Radjabov, Teimour",2757,2019,1
"922",15,"Karjakin, Sergey",2753,2019,1
"923",16,"Nakamura, Hikaru",2749,2019,1
"924",17,"Topalov, Veselin",2740,2019,1
"925",18,"Navara, David",2738,2019,1
"926",19,"Duda, Jan-Krzysztof",2738,2019,1
"927",20,"Svidler, Peter",2737,2019,1
"928",21,"Naiditsch, Arkadij",2734,2019,1
"929",22,"Wei, Yi",2733,2019,1
"930",23,"Rapport, Richard",2731,2019,1
"931",24,"Harikrishna, Pentala",2730,2019,1
"932",25,"Andreikin, Dmitry",2725,2019,1
"933",26,"Bu, Xiangzhi",2725,2019,1
"934",27,"Shankland, Samuel",2725,2019,1
"935",28,"Fedoseev, Vladimir",2724,2019,1
"936",29,"Wojtaszek, Radoslaw",2722,2019,1
"937",30,"Vitiugov, Nikita",2720,2019,1
"938",31,"Jakovenko, Dmitry",2719,2019,1
"939",32,"Le, Quang Liem",2714,2019,1
"940",33,"Wang, Hao",2714,2019,1
"941",34,"Ivanchuk, Vassily",2713,2019,1
"942",35,"Amin, Bassem",2712,2019,1
"943",36,"Artemiev, Vladislav",2709,2019,1
"944",37,"Tomashevsky, Evgeny",2705,2019,1
"945",38,"Dubov, Daniil",2703,2019,1
"946",39,"Mamedov, Rauf",2703,2019,1
"947",40,"Adams, Michael",2701,2019,1
"948",41,"Matlakov, Maxim",2700,2019,1
"949",42,"Korobov, Anton",2699,2019,1
"950",43,"Li, Chao b",2699,2019,1
"951",44,"Vallejo Pons, Francisco",2698,2019,1
"952",45,"Vidit, Santosh Gujrathi",2695,2019,1
"953",46,"Sadler, Matthew D",2693,2019,1
"954",47,"Inarkiev, Ernesto",2692,2019,1
"955",48,"Cheparinov, Ivan",2691,2019,1
"956",49,"Jones, Gawain C B",2691,2019,1
"957",50,"Saric, Ivan",2690,2019,1
"958",51,"Adhiban, B.",2689,2019,1
"959",52,"Cori, Jorge",2689,2019,1
"960",53,"Sargissian, Gabriel",2689,2019,1
"961",54,"Kovalev, Vladislav",2687,2019,1
"962",55,"Ragger, Markus",2687,2019,1
"963",56,"Howell, David W L",2685,2019,1
"964",57,"Wang, Yue",2684,2019,1
"965",58,"Bacrot, Etienne",2684,2019,1
"966",59,"Ni, Hua",2683,2019,1
"967",60,"Kryvoruchko, Yuriy",2683,2019,1
"968",61,"Grandelius, Nils",2682,2019,1
"969",62,"Safarli, Eltaj",2681,2019,1
"970",63,"Almasi, Zoltan",2680,2019,1
"971",64,"Nisipeanu, Liviu-Dieter",2680,2019,1
"972",65,"Eljanov, Pavel",2680,2019,1
"973",66,"Maghsoodloo, Parham",2679,2019,1
"974",67,"Demchenko, Anton",2679,2019,1
"975",68,"Sasikiran, Krishnan",2678,2019,1
"976",69,"Laznicka, Viktor",2674,2019,1
"977",70,"Salem, A.R. Saleh",2672,2019,1
"978",71,"Xiong, Jeffery",2672,2019,1
"979",72,"Dreev, Aleksey",2670,2019,1
"980",73,"Gelfand, Boris",2669,2019,1
"981",74,"Nabaty, Tamir",2669,2019,1
"982",75,"Rodshtein, Maxim",2668,2019,1
"983",76,"Berkes, Ferenc",2667,2019,1
"984",77,"Robson, Ray",2667,2019,1
"985",78,"Kamsky, Gata",2666,2019,1
"986",79,"Sethuraman, S.P.",2665,2019,1
"987",80,"Ponomariov, Ruslan",2664,2019,1
"988",81,"Guseinov, Gadir",2664,2019,1
"989",82,"Bruzon Batista, Lazaro",2664,2019,1
"990",83,"McShane, Luke J",2663,2019,1
"991",84,"Kovalenko, Igor",2663,2019,1
"992",85,"Sjugirov, Sanan",2663,2019,1
"993",86,"Hou, Yifan",2662,2019,1
"994",87,"Mareco, Sandro",2661,2019,1
"995",88,"Areshchenko, Alexander",2661,2019,1
"996",89,"Malakhov, Vladimir",2661,2019,1
"997",90,"Melkumyan, Hrant",2660,2019,1
"998",91,"Leko, Peter",2660,2019,1
"999",92,"Kasimdzhanov, Rustam",2659,2019,1
"1000",93,"Shirov, Alexei",2658,2019,1
"1001",94,"Najer, Evgeniy",2658,2019,1
"1002",95,"Van Kampen, Robin",2658,2019,1
"1003",96,"Morozevich, Alexander",2656,2019,1
"1004",97,"Fressinet, Laurent",2655,2019,1
"1005",98,"Rausis, Igors",2653,2019,1
"1006",99,"Hammer, Jon Ludvig",2652,2019,1
"1007",100,"Rublevsky, Sergei",2652,2019,1
"1008",1,"Carlsen, Magnus",2835,2018,12
"1009",2,"Caruana, Fabiano",2832,2018,12
"1010",3,"Mamedyarov, Shakhriyar",2817,2018,12
"1011",4,"Ding, Liren",2813,2018,12
"1012",5,"Giri, Anish",2783,2018,12
"1013",6,"Vachier-Lagrave, Maxime",2781,2018,12
"1014",7,"Kramnik, Vladimir",2777,2018,12
"1015",8,"Anand, Viswanathan",2773,2018,12
"1016",9,"Grischuk, Alexander",2771,2018,12
"1017",10,"Aronian, Levon",2765,2018,12
"1018",11,"So, Wesley",2765,2018,12
"1019",12,"Yu, Yangyi",2764,2018,12
"1020",13,"Nepomniachtchi, Ian",2763,2018,12
"1021",14,"Radjabov, Teimour",2757,2018,12
"1022",15,"Karjakin, Sergey",2753,2018,12
"1023",16,"Nakamura, Hikaru",2746,2018,12
"1024",17,"Topalov, Veselin",2740,2018,12
"1025",18,"Duda, Jan-Krzysztof",2738,2018,12
"1026",19,"Svidler, Peter",2737,2018,12
"1027",20,"Naiditsch, Arkadij",2736,2018,12
"1028",21,"Navara, David",2736,2018,12
"1029",22,"Jakovenko, Dmitry",2735,2018,12
"1030",23,"Wojtaszek, Radoslaw",2732,2018,12
"1031",24,"Rapport, Richard",2732,2018,12
"1032",25,"Wang, Hao",2730,2018,12
"1033",26,"Wei, Yi",2728,2018,12
"1034",27,"Bu, Xiangzhi",2726,2018,12
"1035",28,"Harikrishna, Pentala",2725,2018,12
"1036",29,"Shankland, Samuel",2724,2018,12
"1037",30,"Vitiugov, Nikita",2719,2018,12
"1038",31,"Fedoseev, Vladimir",2719,2018,12
"1039",32,"Andreikin, Dmitry",2719,2018,12
"1040",33,"Ivanchuk, Vassily",2717,2018,12
"1041",34,"Le, Quang Liem",2714,2018,12
"1042",35,"Amin, Bassem",2710,2018,12
"1043",36,"Cheparinov, Ivan",2709,2018,12
"1044",37,"Artemiev, Vladislav",2709,2018,12
"1045",38,"Tomashevsky, Evgeny",2705,2018,12
"1046",39,"Adams, Michael",2703,2018,12
"1047",40,"Dubov, Daniil",2703,2018,12
"1048",41,"Li, Chao b",2703,2018,12
"1049",42,"Mamedov, Rauf",2703,2018,12
"1050",43,"Vidit, Santosh Gujrathi",2701,2018,12
"1051",44,"Matlakov, Maxim",2700,2018,12
"1052",45,"Korobov, Anton",2698,2018,12
"1053",46,"Howell, David W L",2696,2018,12
"1054",47,"Saric, Ivan",2695,2018,12
"1055",48,"Adhiban, B.",2695,2018,12
"1056",49,"Vallejo Pons, Francisco",2695,2018,12
"1057",50,"Inarkiev, Ernesto",2693,2018,12
"1058",51,"Sadler, Matthew D",2693,2018,12
"1059",52,"Almasi, Zoltan",2689,2018,12
"1060",53,"Cori, Jorge",2689,2018,12
"1061",54,"Sargissian, Gabriel",2689,2018,12
"1062",55,"Maghsoodloo, Parham",2688,2018,12
"1063",56,"Ragger, Markus",2687,2018,12
"1064",57,"Kryvoruchko, Yuriy",2687,2018,12
"1065",58,"Bacrot, Etienne",2686,2018,12
"1066",59,"Kovalev, Vladislav",2683,2018,12
"1067",60,"Ni, Hua",2683,2018,12
"1068",61,"Wang, Yue",2683,2018,12
"1069",62,"Nisipeanu, Liviu-Dieter",2682,2018,12
"1070",63,"Jones, Gawain C B",2682,2018,12
"1071",64,"Eljanov, Pavel",2680,2018,12
"1072",65,"Demchenko, Anton",2679,2018,12
"1073",66,"Grandelius, Nils",2678,2018,12
"1074",67,"Xiong, Jeffery",2676,2018,12
"1075",68,"Laznicka, Viktor",2675,2018,12
"1076",69,"Rodshtein, Maxim",2675,2018,12
"1077",70,"Sasikiran, Krishnan",2673,2018,12
"1078",71,"Gelfand, Boris",2673,2018,12
"1079",72,"Safarli, Eltaj",2671,2018,12
"1080",73,"Melkumyan, Hrant",2670,2018,12
"1081",74,"Najer, Evgeniy",2670,2018,12
"1082",75,"Dreev, Aleksey",2670,2018,12
"1083",76,"Nabaty, Tamir",2670,2018,12
"1084",77,"Leko, Peter",2669,2018,12
"1085",78,"Robson, Ray",2667,2018,12
"1086",79,"Kamsky, Gata",2666,2018,12
"1087",80,"Bruzon Batista, Lazaro",2664,2018,12
"1088",81,"McShane, Luke J",2664,2018,12
"1089",82,"Guseinov, Gadir",2664,2018,12
"1090",83,"Sethuraman, S.P.",2664,2018,12
"1091",84,"Sjugirov, Sanan",2663,2018,12
"1092",85,"Ponomariov, Ruslan",2663,2018,12
"1093",86,"Hou, Yifan",2662,2018,12
"1094",87,"Berkes, Ferenc",2662,2018,12
"1095",88,"Salem, A.R. Saleh",2660,2018,12
"1096",89,"Lenic, Luka",2659,2018,12
"1097",90,"Kasimdzhanov, Rustam",2659,2018,12
"1098",91,"Malakhov, Vladimir",2658,2018,12
"1099",92,"Van Kampen, Robin",2658,2018,12
"1100",93,"Kovalenko, Igor",2657,2018,12
"1101",94,"Areshchenko, Alexander",2656,2018,12
"1102",95,"Mareco, Sandro",2656,2018,12
"1103",96,"Morozevich, Alexander",2656,2018,12
"1104",97,"Kuzubov, Yuriy",2655,2018,12
"1105",98,"Rausis, Igors",2655,2018,12
"1106",99,"Hammer, Jon Ludvig",2652,2018,12
"1107",100,"Rublevsky, Sergei",2652,2018,12
